# file...... TESS_mysql/TESS_mysql_0001/meter_load_Q.csv
# date...... Tue Apr 14 01:47:44 2020
# user...... (null)
# host...... (null)
# group..... class=triplex_meter
# property.. measured_reactive_power
# limit..... 0
# interval.. 60
# timestamp,meter_1,meter_2,meter_3,meter_4,meter_5,meter_6
2016-07-01 00:00:00 PDT,+2738.37,+2738.37,+2736.96,+2736.96,+3019.73,+2615.69
2016-07-01 00:01:00 PDT,+2737.92,+2737.92,+2736.51,+2736.51,+3019.21,+2615.24
2016-07-01 00:02:00 PDT,+2737.47,+2737.47,+2736.06,+2736.06,+3018.69,+2614.79
2016-07-01 00:03:00 PDT,+2737.02,+2737.02,+2735.61,+2735.61,+3018.16,+2614.34
2016-07-01 00:04:00 PDT,+2736.58,+2736.58,+2735.16,+2735.16,+3017.64,+2613.89
2016-07-01 00:05:00 PDT,+2736.13,+2736.13,+2734.72,+2734.72,+3017.11,+2613.45
2016-07-01 00:06:00 PDT,+2735.68,+2735.68,+2734.27,+2734.27,+3016.59,+2613
2016-07-01 00:07:00 PDT,+2735.23,+2735.23,+2733.82,+2733.82,+3016.07,+2612.55
2016-07-01 00:08:00 PDT,+2734.78,+2734.78,+2733.37,+2733.37,+3015.54,+2612.1
2016-07-01 00:09:00 PDT,+2734.33,+2734.33,+2732.92,+2732.92,+3015.02,+2611.65
2016-07-01 00:10:00 PDT,+2733.89,+2733.89,+2732.47,+2732.47,+3014.49,+2611.2
2016-07-01 00:11:00 PDT,+2733.44,+2733.44,+2732.02,+2732.02,+3013.97,+2610.75
2016-07-01 00:12:00 PDT,+2732.99,+2732.99,+2731.57,+2731.57,+3013.44,+2610.3
2016-07-01 00:13:00 PDT,+2732.54,+2732.54,+2731.12,+2731.12,+3012.92,+2609.85
2016-07-01 00:14:00 PDT,+2732.09,+2732.09,+2730.67,+2730.67,+3012.39,+2609.4
2016-07-01 00:15:00 PDT,+134.72,+134.72,+125.91,+125.91,+4.84366,+4.84366
2016-07-01 00:16:00 PDT,+134.72,+134.72,+125.91,+125.91,+4.84366,+4.84366
2016-07-01 00:17:00 PDT,+134.72,+134.72,+125.91,+125.91,+4.84366,+4.84366
2016-07-01 00:18:00 PDT,+134.72,+134.72,+125.91,+125.91,+4.84366,+4.84366
2016-07-01 00:19:00 PDT,+134.72,+134.72,+125.91,+125.91,+4.84366,+4.84366
